,time_period,time,duration,amplitude
197,21:00:00,19:49:25,1.0,6.249999999999312
198,21:00:00,19:49:29,4.0,-6.249999999999312
199,21:00:00,19:49:54,25.0,6.249999999999312
200,21:00:00,19:50:09,15.0,-6.249999999999312
201,21:00:00,19:50:59,50.0,17.150000000012987
202,21:00:00,19:51:00,1.0,-10.900000000013677
203,21:00:00,19:53:22,142.0,17.150000000012987
204,21:00:00,19:53:23,1.0,-6.249999999999312
205,21:00:00,19:53:57,34.0,3.1249999999996563
206,21:00:00,19:27:04,71.0,-3.1249999999996567
207,21:00:00,19:27:15,11.0,6.249999999999312
208,21:00:00,19:28:02,47.0,-15.62499999999828
209,21:00:00,19:29:36,94.0,23.124999999997453
210,21:00:00,19:30:13,37.0,-13.12499999997635
211,21:00:00,19:31:21,68.0,9.374999999998968
212,21:00:00,19:32:09,48.0,-19.999999999997797
213,21:00:00,19:36:28,259.0,9.999999999976694
214,21:00:00,19:36:38,10.0,-9.999999999976694
215,21:00:00,19:37:59,81.0,6.249999999999311
216,21:00:00,19:41:17,198.0,-15.000000000020549
217,21:00:00,19:41:31,14.0,11.250000000009862
218,21:00:00,19:43:36,125.0,-5.000000000010552
219,21:00:00,19:44:02,26.0,5.000000000010552
220,21:00:00,19:44:38,36.0,-5.000000000010552
221,21:00:00,19:47:11,153.0,10.000000000021103
222,21:00:00,19:47:28,17.0,-3.1249999999996554
223,21:00:00,19:48:01,33.0,3.1249999999996554
224,21:00:00,19:49:29,88.0,-6.249999999999311
225,21:00:00,19:49:54,25.0,6.249999999999311
226,21:00:00,19:50:09,15.0,-6.249999999999311
227,21:00:00,19:50:59,50.0,16.249999999976005
228,21:00:00,19:51:00,1.0,-9.999999999976694
229,21:00:00,19:53:22,142.0,16.249999999976005
230,21:00:00,19:53:23,1.0,-6.249999999999312
231,21:00:00,19:53:57,34.0,3.1249999999996554
232,21:00:00,19:54:47,50.0,3.124999999999655
233,22:00:00,19:55:23,7.0,-10.900000000013677
234,22:00:00,19:55:36,13.0,10.900000000013677
235,22:00:00,19:55:44,8.0,-10.900000000013677
236,22:00:00,19:55:48,4.0,3.1249999999996554
237,22:00:00,19:55:52,4.0,-3.1249999999996554
238,22:00:00,19:56:07,15.0,6.249999999999312
239,22:00:00,19:56:11,4.0,-3.1249999999996563
240,22:00:00,19:56:49,38.0,14.025000000013332
241,22:00:00,19:57:29,40.0,-11.250000000009862
242,22:00:00,19:57:33,4.0,11.250000000009862
243,22:00:00,19:57:44,11.0,-17.150000000012987
244,22:00:00,19:59:22,98.0,17.150000000012987
245,22:00:00,19:59:51,29.0,-10.900000000013677
246,22:00:00,19:59:56,5.0,10.900000000013677
247,22:00:00,19:59:58,2.0,-10.900000000013677
248,22:00:00,20:00:03,5.0,10.900000000013677
249,22:00:00,20:00:18,15.0,-10.900000000013677
250,22:00:00,20:00:20,2.0,6.249999999999312
251,22:00:00,20:00:30,10.0,-6.249999999999312
252,22:00:00,20:00:39,9.0,3.124999999999656
253,22:00:00,20:00:54,15.0,-3.124999999999656
254,22:00:00,20:01:27,33.0,27.700000000008274
255,22:00:00,20:01:41,14.0,-5.900000000025329
256,22:00:00,20:01:48,7.0,21.800000000027353
257,22:00:00,20:01:54,6.0,-0.35000000001839027
258,22:00:00,20:01:57,3.0,10.900000000013677
259,22:00:00,20:02:26,29.0,-34.30000000000377
260,22:00:00,20:02:55,29.0,15.89999999997982
261,22:00:00,20:03:13,18.0,-17.14999999996858
262,22:00:00,20:04:05,52.0,6.249999999999311
263,22:00:00,20:04:25,20.0,-12.499999999998622
264,22:00:00,20:04:36,11.0,5.899999999980921
265,22:00:00,20:04:48,12.0,-1.2500000000109637
266,22:00:00,20:05:05,17.0,17.150000000012987
267,22:00:00,20:05:06,1.0,-10.900000000013677
268,22:00:00,20:05:15,9.0,12.15000000002464
269,22:00:00,20:05:20,5.0,-6.249999999999311
270,22:00:00,20:05:28,8.0,4.999999999988347
271,22:00:00,20:05:32,4.0,-0.3499999999961858
272,22:00:00,20:05:40,8.0,11.250000000009862
273,22:00:00,20:06:02,22.0,-10.90000000001368
274,22:00:00,20:06:41,39.0,10.90000000001368
275,22:00:00,20:06:47,6.0,-10.900000000013677
276,22:00:00,20:06:55,8.0,16.799999999994597
277,22:00:00,20:07:10,15.0,-12.149999999980231
278,22:00:00,20:07:18,8.0,10.899999999969268
279,22:00:00,20:07:29,11.0,-10.899999999969268
280,22:00:00,20:07:33,4.0,10.899999999969268
281,22:00:00,20:07:47,14.0,-21.799999999982944
282,22:00:00,20:09:05,78.0,18.749999999997932
283,22:00:00,20:09:25,20.0,-10.900000000013677
284,22:00:00,20:10:01,36.0,6.249999999999311
285,22:00:00,20:10:35,34.0,-6.249999999999311
286,22:00:00,20:12:20,105.0,10.900000000013677
287,22:00:00,20:12:42,22.0,-6.249999999999311
288,22:00:00,20:12:55,13.0,6.249999999999311
289,22:00:00,20:13:08,13.0,-6.249999999999311
290,22:00:00,20:13:10,2.0,10.900000000013677
291,22:00:00,20:13:14,4.0,-4.650000000014366
