time_period,time,duration,amplitude
20:00:00,20:00:39,4.0,-4.999999999999449
20:00:00,20:00:54,15.0,4.999999999999449
20:00:00,20:01:20,26.0,-12.499999999998623
20:00:00,20:01:21,1.0,4.999999999999449
20:00:00,20:01:23,2.0,-8.125000000006043
20:00:00,20:01:26,3.0,3.1250000000065947
20:00:00,20:01:27,1.0,-3.1250000000065947
20:00:00,20:01:41,14.0,3.1250000000065947
20:00:00,20:01:48,7.0,-12.499999999998622
20:00:00,20:01:52,4.0,6.874999999992305
20:00:00,20:01:53,1.0,-3.125000000006594
20:00:00,20:01:54,1.0,3.125000000006594
20:00:00,20:01:57,3.0,-6.249999999999311
20:00:00,20:02:00,3.0,19.999999999997797
20:00:00,20:02:03,3.0,-3.124999999992717
20:00:00,20:02:04,1.0,4.999999999999449
20:00:00,20:02:05,1.0,-1.8750000000067324
20:00:00,20:02:13,8.0,13.124999999991616
20:00:00,20:02:14,1.0,-9.999999999998899
20:00:00,20:02:15,1.0,6.2500000000131894
