,time_period,time,duration,amplitude
336,00:00:00,20:54:08,80.0,-6.799999999990147
337,00:00:00,20:54:11,3.0,3.3999999999950736
338,00:00:00,20:54:30,19.0,-3.3999999999950736
339,00:00:00,20:54:32,2.0,3.3999999999950736
340,00:00:00,20:54:34,2.0,-3.3999999999950736
341,00:00:00,20:55:13,39.0,6.799999999990147
342,00:00:00,20:55:18,5.0,-3.3999999999950736
343,00:00:00,20:55:19,1.0,3.3999999999950736
344,00:00:00,20:55:22,3.0,-3.3999999999950736
345,00:00:00,20:55:30,8.0,3.3999999999950736
346,00:00:00,20:55:37,7.0,-1.5249999999952801
347,00:00:00,20:56:06,29.0,4.9250000000014555
348,00:00:00,20:56:13,7.0,-3.400000000006176
349,00:00:00,20:56:21,8.0,3.400000000006176
350,00:00:00,20:57:19,58.0,-4.9250000000014555
351,00:00:00,20:59:40,141.0,8.32500000000763
352,00:00:00,20:59:58,18.0,-3.400000000006176
353,00:00:00,21:00:19,21.0,3.400000000006176
354,00:00:00,21:03:15,176.0,-3.4000000000061763
355,00:00:00,21:04:33,78.0,3.4000000000061763
356,00:00:00,21:04:37,4.0,-6.800000000012352
357,00:00:00,21:06:11,94.0,10.200000000007424
358,00:00:00,21:07:00,49.0,-4.925000000001457
359,00:00:00,21:07:32,32.0,8.324999999996532
360,00:00:00,21:08:24,52.0,-6.799999999990148
361,00:00:00,21:09:01,37.0,6.799999999990148
362,00:00:00,21:09:05,4.0,-3.3999999999950745
363,00:00:00,21:10:11,66.0,3.3999999999950745
364,00:00:00,21:10:44,33.0,-6.799999999990148
365,00:00:00,21:10:53,9.0,6.799999999990148
366,00:00:00,21:13:13,140.0,-10.199999999996324
367,00:00:00,21:13:14,1.0,3.400000000006176
368,00:00:00,21:13:37,23.0,-3.400000000006176
369,00:00:00,21:14:04,27.0,3.4000000000061767
370,00:00:00,21:15:15,71.0,-6.800000000012352
371,00:00:00,21:15:28,13.0,3.400000000006176
372,00:00:00,21:15:56,28.0,-10.199999999996322
373,00:00:00,21:16:26,30.0,8.675000000001043
374,00:00:00,21:18:00,94.0,-12.074999999996116
375,00:00:00,21:18:38,38.0,6.799999999990148
376,00:00:00,21:18:42,4.0,-3.3999999999950736
377,00:00:00,21:18:46,4.0,3.399999999995074
378,00:00:00,21:19:05,19.0,-6.799999999990149
379,00:00:00,21:20:03,58.0,5.274999999983766
380,00:00:00,21:20:20,17.0,-1.8749999999886917
381,00:00:00,21:20:47,27.0,6.799999999990147
382,00:00:00,21:20:48,1.0,-3.3999999999950736
383,00:00:00,20:54:38,111.0,6.624999999989278
384,00:00:00,20:55:39,61.0,-3.2249999999942047
385,00:00:00,20:56:28,49.0,3.0249999999940047
386,00:00:00,20:57:58,90.0,-3.0249999999940047
387,00:00:00,20:58:23,25.0,3.0249999999940047
388,00:00:00,20:59:40,77.0,-3.225000000005307
389,00:00:00,21:00:05,25.0,3.124999999999656
390,00:00:00,21:00:19,14.0,-3.124999999999656
391,00:00:00,21:01:50,91.0,3.124999999999656
392,00:00:00,21:03:15,85.0,-3.0249999999940047
