duration,-26.250000000010985,-22.49999999999752,-16.250000000012086,-16.24999999999544,-14.999999999998348,-13.125000000005492,-13.124999999991616,-11.25000000002374,-10.000000000010001,-9.999999999998902,-9.9999999999989,-9.999999999998897,-6.250000000013189,-6.249999999985437,-4.999999999999449,-3.1250000000065947,-3.1250000000065934,3.124999999992717,3.1250000000065934,3.1250000000065947,3.125000000006596,4.999999999999449,5.000000000010552,6.250000000013187,6.250000000013189,6.25000000001319,9.999999999998897,9.9999999999989,10.000000000010001,11.25000000001264,12.499999999998625,13.125000000005492,13.125000000016597,16.250000000012086,20.0000000000089,26.25000000002209,29.9999999999967,33.74999999998241,All
98.0,,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
106.0,,,,,,,,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
108.0,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
125.0,,,,,,,,,,,,,,,,,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
147.0,,,,,,,,,,,,,,,,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
153.0,,,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
193.0,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781,0.013245033112582781
215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781,,,,,,0.013245033112582781
244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781,,,0.013245033112582781
297.0,,,,,,,,,,,0.013245033112582781,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013245033112582781
All,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.01892147587511826,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.011037527593818985,0.013245033112582781,0.013245033112582781,0.015137180700094607,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013888888888888888
